temperature,humidity,rainfall,wind_speed,pressure,coastal_proximity,elevation,annual_rainfall,cloud_visibility,seasonal_rainfall,flood_risk,cyclone_risk,heatwave_risk,overall_risk
38.5,62.5,41.8,117.8,963.7,1,100.3,1661.3,24.6,1178.2,0,2,1,2
40.5,36.2,41.5,73.0,985.1,1,608.8,3154.4,97.2,893.6,0,2,1,2
46.8,51.5,333.9,131.6,943.7,0,1050.6,3289.6,17.6,1073.1,2,2,1,2
25.0,48.9,106.1,43.0,1008.7,1,450.8,608.5,96.9,843.9,1,1,0,1
17.5,44.5,269.6,107.6,991.1,1,12.8,2441.7,43.9,961.9,2,2,0,2
14.9,33.5,47.1,132.3,950.6,1,1453.0,1267.2,80.7,1364.4,0,2,0,2
44.9,79.1,329.3,83.2,968.9,0,152.1,2044.1,56.2,1783.9,2,1,1,2
11.5,78.8,332.2,89.1,1001.9,0,1109.9,3290.9,23.3,556.2,2,1,0,2
21.8,85.7,29.6,90.1,1001.4,1,330.9,2179.1,82.4,1786.0,0,2,0,2
37.4,97.0,98.6,69.1,1026.2,1,1000.1,1594.0,31.2,566.5,0,2,0,2
46.1,95.9,12.2,103.4,947.0,1,1272.5,2087.0,46.5,810.3,0,2,0,2
37.3,49.6,163.4,109.2,1022.5,1,749.1,2888.2,46.1,1453.0,1,2,0,2
37.4,99.2,252.6,141.4,1022.5,1,1420.5,1581.5,31.6,804.4,1,2,0,2
27.9,88.6,137.6,139.7,993.5,1,1443.4,690.7,28.8,632.7,0,2,0,2
13.0,47.5,129.5,80.3,1021.7,1,1387.9,3310.5,92.5,682.1,0,2,0,2
13.3,47.3,266.1,89.4,969.1,1,863.6,1691.2,86.0,445.3,2,2,0,2
42.4,39.2,158.6,147.1,952.3,1,1165.4,2265.5,20.7,445.0,0,2,0,2
14.7,85.1,18.4,100.2,963.8,0,371.7,3191.8,94.7,1651.5,0,2,0,2
21.4,45.3,108.1,107.8,945.0,1,330.0,2811.0,30.3,1926.0,1,2,0,2
35.9,21.4,187.0,102.9,951.0,1,1379.6,926.3,20.8,799.9,1,2,0,2
30.9,27.4,326.4,42.1,954.1,1,1223.5,2473.8,76.5,434.8,2,2,0,2
43.8,60.4,161.2,40.1,1001.2,1,72.9,1991.7,67.9,410.8,2,2,1,2
34.6,85.3,8.9,79.4,1011.7,0,333.8,1834.1,50.8,1196.9,0,1,0,1
25.2,45.9,65.9,70.2,950.0,0,968.6,639.9,78.7,1430.5,0,1,0,1
41.0,85.1,326.4,9.4,1023.5,1,488.2,2057.4,98.6,169.1,2,1,0,2
45.0,58.7,238.8,109.4,945.9,0,479.7,2487.7,95.1,327.8,2,2,1,2
11.0,44.1,338.7,103.8,951.1,0,1144.6,2087.3,66.5,265.0,2,2,0,2
47.8,92.7,69.5,29.7,996.0,1,1063.8,2054.3,45.2,1822.3,0,2,0,2
11.0,71.6,201.5,94.7,983.6,0,516.0,2657.4,97.0,769.3,1,1,0,1
43.9,72.7,74.6,35.2,955.2,1,340.3,2347.8,90.4,1246.4,0,2,1,2
16.6,43.0,298.5,103.7,1014.5,0,1172.8,1176.5,30.4,911.0,2,1,0,2
29.3,97.8,164.3,13.7,944.4,1,68.3,1062.3,64.6,1597.0,2,2,0,2
14.6,60.5,55.4,128.0,974.3,0,21.2,874.0,45.7,773.0,0,2,0,2
42.1,85.9,193.8,133.9,990.2,0,1059.1,3391.0,54.4,1608.1,1,2,0,2
34.0,93.8,266.7,80.1,963.2,1,717.7,1472.9,77.8,348.9,2,2,0,2
18.0,97.6,75.8,103.6,953.7,0,1379.5,2025.1,67.1,1533.3,0,2,0,2
21.1,99.8,121.1,148.6,1017.2,0,1076.0,2495.0,71.7,1734.4,0,2,0,2
16.8,96.7,141.8,56.6,1013.9,1,316.6,2468.3,91.0,560.3,1,2,0,2
44.1,83.2,167.6,119.8,946.0,0,797.4,1314.7,71.5,1034.4,1,2,0,2
14.0,38.9,169.9,47.3,1017.1,1,1158.3,2459.6,39.2,125.7,1,1,0,1
35.1,37.6,134.9,60.2,945.2,1,996.0,1187.7,84.5,999.7,0,2,0,2
23.9,25.1,255.7,118.6,944.1,1,377.1,718.2,25.7,1289.8,2,2,0,2
12.6,26.9,342.1,40.2,947.0,1,494.9,1314.9,61.3,1374.0,2,2,0,2
31.9,50.1,344.7,88.6,980.6,1,536.6,1054.6,52.9,101.0,2,2,0,2
15.2,40.3,152.1,23.7,941.3,1,144.1,2686.9,18.1,684.2,1,2,0,2
45.8,65.7,263.2,64.5,1025.2,1,694.1,2199.6,50.9,169.0,2,2,1,2
46.3,58.0,26.0,64.0,1020.4,0,119.9,2305.8,79.3,350.5,0,0,2,2
34.8,74.0,9.9,143.9,1002.6,1,973.1,1761.1,31.4,1311.1,0,2,0,2
17.9,70.5,200.1,137.4,1002.4,0,172.9,775.1,79.3,724.7,2,2,0,2
17.2,96.3,235.2,117.8,997.3,0,349.8,934.2,24.3,1213.6,2,2,0,2
23.4,21.9,122.2,121.1,964.5,1,844.6,1868.3,92.9,1011.9,0,2,0,2
37.0,20.1,147.3,84.2,975.6,1,817.1,2787.5,54.7,665.7,1,2,1,2
27.0,56.0,108.3,141.1,977.8,0,578.5,1542.7,72.2,164.2,0,2,0,2
42.6,22.6,142.3,53.0,1002.9,1,298.8,2266.6,44.8,617.6,1,2,2,2
26.2,34.9,162.5,11.9,1019.4,1,206.0,2587.8,30.0,491.2,1,1,0,1
36.4,67.5,251.7,26.9,971.5,0,793.5,1888.0,70.7,910.5,2,0,0,2
18.9,26.3,109.9,43.5,987.2,1,917.6,1546.0,35.4,1349.2,0,2,0,2
19.4,97.8,263.8,131.2,1024.8,1,1118.0,1422.2,33.2,238.7,2,2,0,2
44.1,69.0,138.4,139.2,993.0,0,1250.7,3334.2,33.3,1198.8,0,2,0,2
20.8,66.0,94.4,61.5,941.5,0,219.2,643.2,39.5,898.2,0,1,0,1
33.0,58.2,327.3,148.2,1000.2,1,149.6,973.1,97.1,1995.6,2,2,0,2
38.9,55.6,21.4,26.0,1017.4,0,718.4,1404.1,86.6,760.7,0,0,0,0
20.9,76.8,144.5,50.5,1012.0,0,1288.7,877.0,32.0,181.5,0,0,0,0
20.6,54.6,106.5,139.3,953.4,0,849.9,2968.9,22.7,1500.9,0,2,0,2
23.5,30.9,40.2,110.1,981.5,1,1296.5,2086.3,63.5,461.6,0,2,0,2
32.1,70.2,293.9,144.6,990.0,1,1456.3,736.6,61.6,515.0,2,2,0,2
12.6,76.5,193.4,28.4,1002.6,1,581.8,753.9,30.1,1129.9,1,1,0,1
24.1,90.8,103.8,27.5,1014.6,0,1399.2,2722.6,13.0,572.5,0,0,0,0
21.8,43.4,92.8,31.2,949.7,1,348.0,1852.3,62.2,1058.4,1,2,0,2
36.3,84.1,138.7,123.2,1014.8,0,828.3,3204.8,95.5,696.2,0,1,0,1
36.9,31.3,301.1,57.2,992.4,0,229.5,2914.2,18.1,1359.1,2,0,1,2
28.5,91.1,22.5,39.5,1029.4,1,311.8,1455.6,24.0,1119.5,0,1,0,1
40.1,49.3,16.4,24.3,990.3,1,633.2,1515.0,50.4,739.9,0,1,1,1
43.1,93.8,55.8,30.2,986.8,0,935.4,1201.3,22.3,355.4,0,0,0,0
25.2,99.3,75.4,131.7,960.7,0,295.9,1724.9,49.7,1494.7,0,2,0,2
14.7,92.1,274.2,54.8,1013.4,1,1283.9,926.0,53.1,1258.9,2,2,0,2
38.5,45.2,314.5,8.5,965.0,1,315.9,734.7,91.3,1829.4,2,1,1,2
37.9,64.5,90.4,73.1,961.1,0,406.3,3253.7,81.3,188.7,0,1,0,1
30.5,56.7,331.3,119.9,1012.9,0,136.3,2653.1,96.2,1357.6,2,1,0,2
15.0,24.2,130.7,65.9,1019.1,1,1374.4,1276.8,89.5,978.9,0,2,0,2
39.5,28.1,321.1,96.3,1002.2,1,1237.3,1741.8,66.0,1681.6,2,2,0,2
45.6,34.6,92.3,57.9,997.6,0,805.2,3261.5,23.9,1387.5,0,0,1,1
33.9,47.2,305.3,9.6,954.0,0,1204.0,2254.8,71.9,832.0,2,0,0,2
38.8,42.5,89.2,76.1,1006.6,0,728.2,2381.6,50.6,1561.9,0,1,0,1
12.9,34.9,45.5,12.9,944.2,1,1449.0,625.9,72.7,1966.8,0,2,0,2
31.0,84.6,260.0,7.5,1022.5,0,681.6,648.5,84.2,653.6,2,0,0,2
11.4,70.3,78.9,22.7,949.3,1,1041.7,1034.6,38.7,1782.9,0,2,0,2
39.0,59.5,60.4,21.3,984.3,1,1122.7,1249.3,60.2,445.4,0,1,0,1
10.8,88.6,52.4,16.9,955.9,1,1027.6,1282.0,89.1,826.8,0,2,0,2
46.4,92.7,259.0,0.2,988.6,0,303.5,1369.7,37.2,1766.7,2,0,1,2
41.7,44.4,294.2,74.9,993.9,1,17.6,1893.9,82.4,119.6,2,2,2,2
24.2,74.6,268.1,102.7,946.4,1,284.2,2545.6,54.7,1285.4,2,2,0,2
44.3,51.8,222.1,31.4,1025.3,1,621.2,1304.0,50.7,1046.2,2,1,1,2
22.1,33.6,319.2,85.1,941.6,0,1328.7,1547.9,17.5,1638.1,2,2,0,2
15.1,72.3,200.4,139.1,953.6,1,175.5,1467.7,87.8,1865.0,2,2,0,2
25.6,23.4,207.0,47.4,999.8,1,348.9,1233.1,70.2,1643.5,2,2,0,2
34.5,33.8,217.8,44.5,1008.8,0,64.1,1630.9,40.2,592.5,2,0,1,2
29.5,71.7,192.9,14.6,958.4,0,334.6,2114.9,86.6,182.9,1,0,0,1
31.8,88.1,78.6,128.3,945.8,0,265.2,955.5,95.5,428.5,0,2,0,2
12.9,79.9,179.0,136.8,950.1,1,807.5,3109.2,58.9,1118.0,1,2,0,2
47.7,43.8,3.0,114.5,949.9,1,393.2,2111.7,45.1,1978.8,0,2,2,2
38.5,87.0,235.8,6.4,974.9,1,663.4,2073.3,32.0,696.0,2,1,0,2
22.4,78.9,135.7,60.3,1025.1,1,1123.4,2825.2,20.7,927.2,0,2,0,2
14.9,43.7,63.1,91.6,1004.3,1,1213.0,1037.1,27.4,132.5,0,2,0,2
36.2,23.6,57.1,37.9,959.5,0,422.1,1956.8,56.0,1772.0,0,1,1,1
39.4,76.0,39.2,70.7,995.3,0,1238.1,1718.8,64.8,1955.9,0,1,0,1
20.6,75.3,33.8,24.1,1002.8,0,1103.0,559.7,29.7,920.8,0,0,0,0
25.6,79.0,260.8,105.9,945.6,1,1404.4,2744.0,58.5,467.4,1,2,0,2
25.0,89.8,1.3,94.8,969.4,0,405.2,3158.9,90.9,1144.7,0,2,0,2
10.1,48.4,241.2,138.7,1015.8,0,990.0,2193.7,65.0,213.3,1,2,0,2
25.1,75.8,57.4,68.6,979.3,0,1286.7,1031.9,60.0,1790.1,0,1,0,1
43.5,60.1,312.5,101.0,1019.4,0,321.7,1951.0,91.0,258.3,2,1,1,2
22.8,29.1,220.9,81.3,1013.0,1,265.5,1864.6,32.3,1149.1,2,2,0,2
46.7,28.7,340.6,28.5,999.7,0,301.7,1176.8,64.8,288.4,2,0,2,2
30.5,60.6,339.8,52.4,956.8,0,792.5,1476.1,94.4,1498.9,2,1,0,2
36.6,52.5,313.5,74.0,948.5,0,633.7,2387.4,43.3,1205.8,2,1,0,2
10.2,91.9,188.4,15.1,998.9,1,371.0,725.2,21.5,1252.7,2,1,0,2
46.3,29.3,321.4,104.2,971.7,1,869.3,2099.7,32.2,1416.3,2,2,1,2
23.3,59.8,257.0,2.5,1004.5,0,1052.2,1630.6,72.6,1661.8,1,0,0,1
30.3,81.1,214.1,53.1,1014.6,0,485.5,1112.4,65.5,1227.0,2,0,0,2
43.9,33.0,114.2,90.4,1000.4,0,1146.0,2714.5,89.8,1200.7,0,1,1,1
33.1,55.6,219.6,21.4,995.6,1,885.4,3491.0,15.7,932.0,1,1,0,1
33.5,58.8,196.9,83.0,993.6,1,1029.0,1994.1,60.3,1402.6,1,2,0,2
42.3,42.7,96.5,143.0,957.4,1,168.8,1886.1,36.0,970.8,1,2,1,2
45.9,47.5,139.5,87.2,1012.8,0,1495.9,1378.9,62.6,153.1,0,1,0,1
21.0,20.8,211.7,99.4,986.3,1,1313.8,1480.0,25.4,1687.8,1,2,0,2
47.5,33.1,48.8,68.8,975.7,1,829.3,3205.2,11.6,1134.3,0,2,1,2
20.3,86.7,125.5,15.7,959.9,0,1312.4,2913.5,39.7,679.7,0,0,0,0
41.0,64.1,216.6,110.5,963.6,0,830.0,1748.0,87.9,127.7,1,2,0,2
45.2,55.8,129.7,1.9,940.1,0,1019.5,2660.6,78.4,866.3,0,0,0,0
32.5,89.6,208.8,96.8,941.6,1,581.1,791.3,33.5,1174.1,2,2,0,2
41.4,98.3,232.7,134.6,966.5,1,854.2,2008.0,53.2,1469.9,2,2,0,2
10.7,29.5,165.2,62.2,997.8,0,46.8,2393.1,28.4,807.5,1,1,0,1
36.1,23.8,95.0,44.3,1025.5,1,197.3,2285.9,13.9,1019.5,1,1,1,1
35.3,96.4,195.5,139.4,1013.7,1,247.3,3320.0,44.0,1596.1,2,2,0,2
14.8,45.9,120.5,89.6,1018.5,0,473.1,1776.4,26.0,1884.0,0,1,0,1
16.9,68.7,116.1,32.3,997.2,1,659.4,588.2,54.9,1012.8,1,1,0,1
24.8,63.3,239.7,48.9,993.8,1,489.4,789.2,84.2,540.3,2,2,0,2
18.6,20.5,290.7,145.4,965.9,1,327.2,998.7,84.6,1809.0,2,2,0,2
12.1,79.3,138.0,98.8,1025.2,0,1393.9,2837.4,31.3,1579.7,0,1,0,1
15.4,97.6,173.1,63.8,964.4,0,926.2,2167.1,74.1,710.3,1,1,0,1
22.3,34.5,234.0,25.5,1015.8,0,1069.2,1437.9,46.5,1957.2,1,0,0,1
22.5,49.5,29.4,10.0,970.2,0,793.6,2410.2,42.7,1238.6,0,0,0,0
19.8,56.3,94.2,34.5,973.0,0,534.9,923.4,49.5,1105.0,0,0,0,0
38.2,78.6,39.2,118.4,981.5,1,870.9,2607.0,98.2,973.0,0,2,0,2
19.9,87.8,211.1,5.5,960.8,0,333.4,874.4,29.6,258.0,2,0,0,2
39.9,75.1,83.9,96.6,1022.7,0,640.7,612.3,52.7,1116.4,0,1,0,1
16.7,93.1,23.9,119.2,983.2,1,294.4,1355.7,59.9,449.5,0,2,0,2
36.0,45.1,42.8,103.7,976.8,0,1389.9,2686.8,53.4,1631.0,0,2,0,2
29.5,28.1,197.6,16.1,978.2,1,282.0,1337.6,44.3,266.5,2,1,0,2
28.2,79.4,326.7,88.9,975.8,0,1480.4,1173.5,83.2,359.4,2,1,0,2
33.0,40.6,131.6,119.1,963.6,1,79.0,2262.6,62.7,155.1,1,2,1,2
11.4,23.9,208.5,51.0,960.5,0,796.9,1201.9,93.8,1446.9,1,1,0,1
16.2,76.3,189.1,61.4,987.0,1,255.3,1384.4,34.9,1882.0,2,2,0,2
39.5,43.8,262.9,135.1,1000.3,1,874.3,1814.1,60.5,1766.0,2,2,0,2
41.3,91.2,115.0,106.5,971.4,0,1418.2,2725.7,85.8,197.6,0,2,0,2
15.5,55.3,204.3,109.7,994.8,0,1230.0,1397.7,58.6,1314.7,1,1,0,1
44.5,56.1,28.7,2.2,969.5,1,1373.9,1288.1,39.6,287.9,0,1,0,1
20.1,94.1,148.9,114.1,954.4,1,1473.1,814.4,26.4,513.5,0,2,0,2
11.1,62.3,119.6,65.2,988.3,0,867.2,2329.3,98.7,1685.2,0,1,0,1
13.0,95.6,117.8,1.7,1013.9,0,1250.1,1835.9,61.9,803.8,0,0,0,0
15.6,88.9,323.6,87.8,959.9,1,134.1,2987.2,38.2,1058.7,2,2,0,2
38.5,80.4,162.6,112.4,1009.2,1,292.7,2520.0,11.8,1514.4,1,2,0,2
14.6,39.3,204.6,1.6,1026.3,0,1279.2,3454.3,37.7,1328.0,1,0,0,1
22.0,29.7,253.2,6.3,945.3,1,1239.5,2892.8,87.0,1462.6,1,2,0,2
11.6,46.2,307.8,44.9,1004.3,0,600.7,3217.3,93.9,1610.6,2,0,0,2
30.2,36.5,265.1,21.0,979.6,0,1035.3,2029.0,64.0,1179.9,1,0,0,1
17.9,39.4,216.5,105.6,996.4,1,1463.1,3429.7,85.7,917.4,1,2,0,2
23.9,96.5,157.6,36.9,998.6,1,1230.6,1218.2,53.9,453.3,1,2,0,2
23.2,90.2,35.4,43.5,975.4,0,990.0,3015.0,92.0,995.9,0,1,0,1
16.9,22.3,55.4,89.2,1029.7,1,614.8,1529.3,32.4,436.5,0,2,0,2
13.1,84.6,89.7,122.6,1001.5,0,52.4,814.5,99.9,977.5,1,2,0,2
46.1,70.8,71.7,80.3,1013.6,1,614.4,1296.8,97.8,1930.3,0,2,1,2
11.4,73.5,191.4,20.3,1028.2,0,396.1,1959.8,28.8,355.2,1,0,0,1
42.6,89.8,92.2,38.9,964.4,0,793.3,2237.0,63.3,1609.1,0,1,0,1
45.2,66.0,201.3,6.7,984.6,1,1042.8,3081.7,69.3,1252.9,1,1,0,1
46.7,93.6,199.4,26.0,988.3,1,1407.7,2027.4,78.9,1755.2,1,2,0,2
38.7,48.0,299.5,35.6,1014.8,1,806.5,3178.3,22.2,1032.8,2,1,0,2
27.2,91.1,7.4,145.2,1012.5,0,1183.3,2772.7,85.5,1659.4,0,2,0,2
39.5,81.3,12.3,45.8,958.7,0,760.9,1116.6,52.3,1338.6,0,1,0,1
23.6,61.0,256.3,32.2,965.6,1,674.3,2988.2,18.5,1463.2,2,2,0,2
33.0,69.8,39.5,142.7,957.4,1,1454.0,1058.9,21.5,353.2,0,2,0,2
20.1,33.3,13.8,39.3,999.0,0,1293.5,1197.9,17.6,166.2,0,0,0,0
34.8,56.0,46.9,40.3,965.2,0,84.9,2570.4,72.1,1693.8,0,1,1,1
20.3,65.2,55.8,55.7,1010.3,0,89.2,1948.2,65.5,287.7,0,0,0,0
34.1,31.6,262.7,81.6,981.9,1,226.5,1669.3,33.0,1873.3,2,2,1,2
25.5,34.7,130.6,148.8,1015.8,0,278.3,542.0,84.9,1418.4,1,2,0,2
35.6,33.8,34.9,80.0,996.0,0,288.6,1647.7,48.8,1406.3,0,1,1,1
18.2,58.0,52.3,59.9,1002.5,0,84.1,3289.9,80.1,160.4,0,0,0,0
22.7,83.4,136.8,120.4,1004.9,0,856.9,1089.8,96.3,1208.4,0,2,0,2
10.4,57.2,211.7,4.5,948.6,0,204.8,3365.9,60.7,123.4,2,0,0,2
40.3,37.3,161.5,28.4,1010.1,1,257.5,780.6,28.4,1644.7,1,1,1,1
31.5,79.5,165.4,11.3,975.1,0,278.5,574.9,84.1,700.8,1,0,0,1
45.0,81.9,260.2,118.9,1029.9,0,854.2,2141.5,99.4,230.0,2,1,0,2
41.7,56.4,107.2,61.1,1028.5,0,1237.6,2778.7,36.4,1594.4,0,0,0,0
44.3,34.7,50.5,97.2,941.4,1,271.6,3234.1,34.3,256.3,0,2,2,2
46.3,93.1,232.5,2.6,964.4,1,1196.8,1923.4,26.2,1272.3,1,2,0,2
17.9,34.6,224.5,53.0,948.5,0,705.5,736.7,51.9,1654.8,1,1,0,1
37.4,21.9,339.7,20.1,1025.3,1,876.5,1552.3,44.4,349.7,2,1,0,2
14.0,73.4,111.9,139.5,992.3,0,256.1,1789.6,89.3,1987.4,1,2,0,2
36.7,78.6,280.8,132.7,963.0,1,1186.7,3224.9,56.2,900.5,2,2,0,2
18.1,50.3,20.6,1.5,987.3,1,684.3,570.9,77.4,932.8,0,1,0,1
35.0,98.1,341.9,16.4,942.9,1,929.6,2201.8,17.7,671.5,2,2,0,2
11.9,65.7,254.1,79.4,1014.1,0,589.6,3385.8,66.3,1683.9,2,1,0,2
39.8,98.4,97.5,40.4,979.3,1,1416.8,617.2,24.2,525.6,0,2,0,2
46.7,52.8,96.0,28.1,1004.3,0,252.3,3493.6,27.9,1481.0,0,0,2,2
36.1,79.4,303.2,53.9,969.6,0,1142.0,505.9,11.9,1142.2,2,1,0,2
24.3,83.5,260.3,149.1,980.8,0,918.3,510.1,56.9,1559.4,2,2,0,2
31.6,27.2,88.2,60.9,940.2,0,576.7,2758.9,66.5,1658.8,0,1,0,1
15.3,59.6,326.8,111.3,992.4,1,1110.0,2353.3,44.9,1129.4,2,2,0,2
37.9,44.0,346.1,142.6,1024.9,1,720.0,1274.0,32.0,196.3,2,2,0,2
45.0,85.3,340.4,77.3,1001.6,0,651.8,3171.0,75.1,564.2,2,1,0,2
26.9,94.4,183.2,12.8,948.3,1,1041.5,1489.2,22.7,1189.3,1,2,0,2
40.6,32.0,6.4,95.4,1012.4,0,102.6,1110.4,78.6,627.7,0,1,2,2
25.6,55.7,131.3,86.2,993.8,1,873.0,2612.2,87.7,920.7,1,2,0,2
15.6,24.3,20.5,20.7,1019.3,0,1215.2,2619.0,58.5,274.0,0,0,0,0
29.3,93.7,228.4,77.0,993.7,1,1452.2,947.9,90.2,367.4,1,2,0,2
30.2,60.1,24.5,39.3,969.2,0,701.4,2869.0,42.3,1944.8,0,1,0,1
25.6,32.8,325.7,51.7,980.9,0,442.0,978.4,18.5,1566.0,2,1,0,2
46.1,64.1,116.2,82.3,1001.8,0,942.5,2858.9,97.7,757.3,0,1,0,1
10.7,73.2,312.3,17.2,942.9,1,902.4,1157.2,33.8,876.0,2,2,0,2
12.0,30.2,84.8,21.5,947.8,0,1085.1,2736.9,25.8,1968.9,0,0,0,0
14.8,78.8,323.8,64.1,971.6,0,44.0,3213.3,95.2,1459.1,2,1,0,2
10.4,78.8,152.3,48.8,1026.0,1,468.1,2676.2,97.4,680.4,1,1,0,1
16.8,31.5,153.9,148.1,1016.7,1,574.2,3399.2,19.6,267.4,1,2,0,2
19.0,49.3,251.7,119.8,1028.5,1,737.7,946.7,31.1,1160.8,2,2,0,2
26.0,59.3,143.4,25.4,1024.6,0,1124.2,878.7,51.3,1910.2,0,0,0,0
25.0,98.9,178.3,127.1,1003.3,1,1402.4,3295.6,80.5,1910.1,1,2,0,2
42.5,42.1,26.8,139.0,1019.1,1,1278.5,1826.0,87.1,612.2,0,2,0,2
33.7,57.9,290.5,99.4,992.0,0,542.4,609.5,97.7,306.8,2,1,0,2
29.4,60.0,169.2,45.2,953.1,0,469.8,1315.6,28.9,201.9,1,1,0,1
37.6,90.3,263.9,82.2,1025.3,0,130.3,2871.9,49.0,580.3,2,1,0,2
38.1,48.5,124.9,86.2,955.5,1,989.9,1329.2,35.5,1654.9,0,2,0,2
39.1,28.1,248.6,74.0,957.6,0,796.8,1890.8,10.2,1370.5,1,1,1,1
18.9,38.0,237.0,118.3,985.0,0,1086.0,2084.7,35.0,1622.6,1,2,0,2
30.4,99.4,141.8,129.9,941.6,0,1224.8,3478.9,26.4,405.9,0,2,0,2
43.4,44.9,229.8,41.8,1012.2,0,370.7,587.9,73.7,196.8,2,0,1,2
33.2,96.1,148.4,123.6,961.6,0,150.7,2689.9,88.5,831.6,1,2,0,2
47.5,36.2,21.9,104.8,949.5,1,826.1,2276.7,64.4,1920.1,0,2,1,2
13.0,84.6,11.4,2.0,966.8,1,1219.9,1222.1,77.5,1043.1,0,1,0,1
13.8,85.8,266.7,83.2,944.1,0,1326.9,2773.0,89.6,395.6,1,2,0,2
47.5,48.4,250.4,146.7,1029.2,1,147.8,2444.0,86.1,1308.7,2,2,2,2
41.2,46.3,127.6,1.4,950.8,0,1437.3,1522.2,40.4,414.7,0,0,0,0
14.5,57.8,58.3,79.3,1018.1,1,783.9,510.4,22.4,989.2,0,2,0,2
38.9,77.2,163.8,141.8,949.5,0,828.8,2036.0,80.1,993.0,1,2,0,2
41.7,30.4,71.0,89.4,1008.2,1,377.0,1971.2,20.9,476.1,0,2,1,2
22.9,38.1,156.6,62.9,1017.7,0,273.1,1360.4,11.3,1473.3,1,0,0,1
30.9,82.8,162.9,145.5,942.8,0,977.0,2507.4,36.4,1617.0,1,2,0,2
15.1,90.1,337.4,24.3,1014.2,1,877.6,2868.0,44.6,1370.9,2,1,0,2
24.5,48.2,159.6,59.8,982.5,1,1201.3,2546.7,42.1,930.2,1,2,0,2
36.2,39.7,297.4,137.2,972.8,0,134.2,664.8,20.4,872.5,2,2,1,2
21.3,31.6,25.4,72.1,940.9,0,546.0,3437.7,95.9,1332.7,0,1,0,1
39.1,91.4,54.8,127.3,1003.3,0,930.0,3097.1,62.0,648.3,0,2,0,2
42.5,60.3,77.1,1.5,1022.2,1,901.0,2928.5,83.3,701.1,0,1,0,1
18.7,31.8,128.9,10.7,982.9,1,1145.5,2642.9,99.0,1426.7,0,1,0,1
25.4,83.5,80.9,130.2,995.3,1,349.0,2149.9,18.4,719.1,1,2,0,2
41.2,90.4,96.6,74.8,963.4,0,735.9,2960.8,62.7,906.5,0,1,0,1
46.4,45.6,86.4,50.5,1007.0,0,205.2,2811.3,91.5,1824.5,0,0,2,2
22.5,27.9,82.0,55.8,990.7,0,512.0,1278.8,43.9,1883.9,0,0,0,0
11.7,73.7,209.5,24.1,1006.1,0,230.3,2860.3,49.2,1502.5,2,0,0,2
47.6,81.7,148.0,69.4,952.7,1,97.0,805.2,51.5,216.2,1,2,1,2
29.0,29.8,134.5,39.5,998.7,0,721.7,2668.0,29.5,1024.7,0,0,0,0
21.7,38.3,5.6,27.9,979.8,0,1260.8,2009.8,39.2,972.1,0,0,0,0
16.9,24.0,196.9,49.8,1009.4,1,1027.9,1708.5,23.3,956.6,1,1,0,1
31.1,86.7,349.0,67.3,978.6,0,15.4,2458.1,44.0,493.1,2,1,0,2
28.2,25.4,292.2,31.0,970.4,1,713.8,2574.9,42.2,338.2,2,2,0,2
43.9,54.5,176.4,71.3,944.7,0,1196.0,2051.0,94.3,1987.9,0,1,0,1
32.5,38.7,20.1,50.2,973.3,0,389.6,1540.6,12.3,1097.2,0,1,0,1
41.7,81.8,166.0,86.7,1006.8,1,894.3,1848.1,95.6,1575.4,1,2,0,2
21.9,74.5,258.3,61.7,945.2,1,750.3,3145.5,55.0,744.1,2,2,0,2
19.7,54.9,26.9,105.7,942.5,1,220.7,1042.8,28.9,864.6,0,2,0,2
41.8,56.4,72.2,8.9,955.8,0,723.2,819.3,16.8,983.1,0,0,0,0
24.1,91.0,149.1,18.1,984.3,1,246.6,2838.3,24.2,1777.8,1,1,0,1
24.1,43.1,293.0,60.6,989.8,0,562.2,3320.0,85.2,1915.2,2,1,0,2
10.3,66.8,282.3,28.1,1020.9,1,1492.4,3451.8,81.5,126.4,2,1,0,2
47.9,91.2,64.5,59.6,984.6,0,90.8,2139.1,88.2,956.1,0,1,1,1
43.6,80.8,322.6,120.9,947.2,0,668.5,2835.6,89.9,1402.0,2,2,0,2
45.8,43.3,69.4,27.7,1015.2,0,380.7,1339.0,62.0,1720.3,0,0,2,2
42.8,55.2,197.1,117.4,979.0,0,1373.8,516.0,30.0,1169.4,1,2,0,2
38.2,80.5,113.8,9.1,1019.3,1,163.1,2310.9,76.4,527.2,1,1,0,1
27.6,32.6,265.3,27.0,1017.5,0,1342.2,853.6,44.9,761.3,1,0,0,1
11.8,98.0,197.1,64.4,951.3,1,1077.8,1857.7,68.1,1665.7,1,2,0,2
27.2,33.3,225.6,53.4,958.5,1,397.2,2746.8,62.8,144.5,2,2,0,2
37.5,60.5,191.1,45.2,940.3,1,1490.6,2760.6,86.2,141.2,1,2,0,2
11.7,20.8,250.2,15.5,1026.4,0,892.5,997.7,79.4,1817.8,1,0,0,1
39.5,95.6,308.7,35.7,942.9,1,813.3,3241.6,62.6,429.4,2,2,0,2
16.0,96.6,86.5,26.0,1026.2,0,536.3,622.2,82.9,1821.1,0,0,0,0
40.6,47.5,340.7,17.0,1019.6,0,1484.0,1351.0,81.7,1397.6,2,0,0,2
11.3,88.4,203.3,122.0,1012.8,1,1042.7,1124.5,27.4,1574.0,1,2,0,2
